1116567 	 132539 	 96406
1116567 	 132539 	 69891
1116567 	 132539 	 38384
1116567 	 132539 	 157396
1116567 	 132539 	 18611
1116567 	 132539 	 154286
1116567 	 132539 	 121216
1116567 	 132539 	 31918
1116567 	 132539 	 81906
1116567 	 132539 	 16132
1116567 	 132539 	 42840
1116567 	 132539 	 154151
1116572 	 123984 	 102387
1116572 	 123984 	 38384
1116572 	 123984 	 157396
1116572 	 123984 	 62785
1116572 	 123984 	 18611
1116572 	 123984 	 154286
1116572 	 123984 	 155300
1116572 	 123984 	 140536
1116572 	 123984 	 121216
1116572 	 123984 	 81906
1116572 	 123984 	 31918
1116572 	 123984 	 90265
1116572 	 123984 	 133913
1116572 	 123984 	 56
1116572 	 123984 	 115392
1116572 	 123984 	 3452
1116572 	 123984 	 13798
1116575 	 56 	 69891
1116575 	 56 	 154286
1116575 	 56 	 31332
1116575 	 56 	 157396
1116575 	 56 	 105136
1116575 	 56 	 38384
1116575 	 56 	 42840
1116575 	 56 	 121216
1116575 	 56 	 124179
1116575 	 56 	 133913
1116575 	 56 	 53786
1116575 	 56 	 31918
1116575 	 56 	 11736
1116575 	 56 	 115392
1116575 	 56 	 81906
1116575 	 56 	 132539
1116575 	 56 	 154151
1116575 	 56 	 62785
1116579 	 18611 	 26363
1116579 	 18611 	 121216
1116579 	 18611 	 96406
1116579 	 18611 	 31918
1116579 	 18611 	 123984
1116579 	 18611 	 123984
1116582 	 155687 	 157396
1116582 	 155687 	 154286
1116582 	 155687 	 26363
1116586 	 6208 	 19597
1116587 	 11736 	 157396
1116587 	 11736 	 38384
1116587 	 11736 	 124179
1116587 	 11736 	 154286
1116587 	 11736 	 155300
1116587 	 11736 	 121216
1116587 	 11736 	 56
1116587 	 11736 	 136166
1116587 	 11736 	 42840
1116588 	 69891 	 18611
1116588 	 69891 	 38384
1116588 	 69891 	 130277
1116588 	 69891 	 26363
1116588 	 69891 	 154286
1116588 	 69891 	 96406
1116588 	 69891 	 31918
1116588 	 69891 	 133913
1116588 	 69891 	 56
1116588 	 69891 	 164601
1116588 	 69891 	 127639
1116588 	 69891 	 164517
1116588 	 69891 	 154151
1116588 	 69891 	 137040
1116588 	 69891 	 132539
1116602 	 143478 	 43367
1116604 	 18611 	 121216
1116604 	 18611 	 115392
1116604 	 18611 	 154286
1116604 	 18611 	 42840
1116604 	 18611 	 124179
1116604 	 18611 	 56
1116604 	 18611 	 31918
1116607 	 56 	 26363
1116607 	 56 	 154286
1116607 	 56 	 31918
1116607 	 56 	 133913
1116607 	 56 	 53786
1116607 	 56 	 124179
1116607 	 56 	 157396
1116607 	 56 	 38384
1116607 	 56 	 121216
1116607 	 56 	 11736
1116607 	 56 	 115392
1116607 	 56 	 105136
1116607 	 56 	 101992
1116607 	 56 	 81906
1116607 	 56 	 42840
1116612 	 130277 	 69891
1116612 	 130277 	 96406
1116613 	 56 	 105136
1116613 	 56 	 124179
1116613 	 56 	 143398
1116613 	 56 	 154286
1116613 	 56 	 150348
1116613 	 56 	 53932
1116613 	 56 	 133913
1116613 	 56 	 26363
1116613 	 56 	 96406
1116613 	 56 	 121216
1116613 	 56 	 42840
1116613 	 56 	 69891
1116613 	 56 	 81906
1116613 	 56 	 31918
1116613 	 56 	 38384
1116613 	 56 	 53786
1116613 	 56 	 157396
1116613 	 56 	 62785
1116613 	 56 	 11736
1116616 	 54478 	 13798
1116617 	 56 	 26363
1116617 	 56 	 154286
1116617 	 56 	 69891
1116617 	 56 	 121216
1116617 	 56 	 38384
1116617 	 56 	 157396
1116617 	 56 	 124179
1116617 	 56 	 133913
1116617 	 56 	 105136
1116617 	 56 	 154151
1116617 	 56 	 42840
1116617 	 56 	 150348
1116617 	 56 	 81906
1116617 	 56 	 131010
1116617 	 56 	 143398
1116617 	 56 	 115392
1116622 	 18922 	 121216
1116622 	 18922 	 38384
1116622 	 18922 	 124179
1116622 	 18922 	 127696
1116622 	 18922 	 56
1116622 	 18922 	 42840
1116622 	 18922 	 81906
1116622 	 18922 	 31332
1116622 	 18922 	 101992
1116623 	 18922 	 101992
1116623 	 18922 	 38384
1116623 	 18922 	 81906
1116623 	 18922 	 121216
1116623 	 18922 	 124179
1116623 	 18922 	 42840
1116623 	 18922 	 127696
1116625 	 94622 	 143398
1116626 	 154286 	 123984
1116626 	 154286 	 38384
1116626 	 154286 	 69891
1116626 	 154286 	 131010
1116626 	 154286 	 121216
1116626 	 154286 	 56
1116626 	 154286 	 11736
1116626 	 154286 	 81906
1116626 	 154286 	 42840
1116626 	 154286 	 150348
1116626 	 154286 	 26363
1116626 	 154286 	 13798
1116626 	 154286 	 31918
1116626 	 154286 	 115392
1116626 	 154286 	 132539
1116627 	 6736 	 51778
1116627 	 6736 	 31918
1116627 	 6736 	 101992
1116637 	 123984 	 115392
1116637 	 123984 	 38384
1116637 	 123984 	 154286
1116637 	 123984 	 82436
1116637 	 123984 	 157396
1116637 	 123984 	 102387
1116637 	 123984 	 42840
1116637 	 123984 	 133913
1116637 	 123984 	 62785
1116637 	 123984 	 56
1116637 	 123984 	 155300
1116637 	 123984 	 31918
1116637 	 123984 	 13798
1116637 	 123984 	 31332
1116637 	 123984 	 140536
1116637 	 123984 	 121074
1116637 	 123984 	 90265
1116642 	 18611 	 56
1116642 	 18611 	 124179
1116642 	 18611 	 69891
1116642 	 18611 	 121216
1116642 	 18611 	 26363
1116642 	 18611 	 31918
1116642 	 18611 	 154151
1116642 	 18611 	 42840
1116642 	 18611 	 53786
1116644 	 91164 	 38384
1116644 	 91164 	 383
1116645 	 91164 	 121552
1116645 	 91164 	 14880
1116647 	 91164 	 81640
1116648 	 91164 	 31918
1116648 	 91164 	 85582
1116650 	 77743 	 6084
1116652 	 11121 	 121552
1116655 	 38384 	 26363
1116655 	 38384 	 31332
1116655 	 38384 	 69891
1116655 	 38384 	 105136
1116655 	 38384 	 154286
1116655 	 38384 	 157396
1116655 	 38384 	 42840
1116655 	 38384 	 121216
1116655 	 38384 	 96406
1116655 	 38384 	 133913
1116655 	 38384 	 58062
1116655 	 38384 	 56
1116655 	 38384 	 11911
1116655 	 38384 	 115392
1116655 	 38384 	 31918
1116655 	 38384 	 13122
1116655 	 38384 	 81906
1116655 	 38384 	 154151
1116655 	 38384 	 143398
1116655 	 38384 	 11736
1116658 	 133913 	 26363
1116658 	 133913 	 69891
1116658 	 133913 	 38384
1116658 	 133913 	 157396
1116658 	 133913 	 124179
1116658 	 133913 	 123984
1116658 	 133913 	 136180
1116658 	 133913 	 56
1116658 	 133913 	 31918
1116658 	 133913 	 154151
1116663 	 121074 	 26363
1116663 	 121074 	 121216
1116663 	 121074 	 157396
1116663 	 121074 	 56
1116663 	 121074 	 115392
1116663 	 121074 	 31918
1116663 	 121074 	 3452
1116663 	 121074 	 131010
1116663 	 121074 	 38384
1116663 	 121074 	 140536
1116667 	 8999 	 30297
1116667 	 8999 	 155300
1116667 	 8999 	 136166
1116667 	 8999 	 60312
1116667 	 8999 	 51778
1116667 	 8999 	 11736
1116667 	 8999 	 81906
1116667 	 8999 	 84741
1116667 	 8999 	 44254
1116667 	 8999 	 19597
1116669 	 53932 	 56
1116671 	 31332 	 155300
1116671 	 31332 	 157396
1116671 	 31332 	 124179
1116671 	 31332 	 56
1116671 	 31332 	 31918
1116671 	 31332 	 154151
1116671 	 31332 	 53786
1116674 	 30297 	 8999
1116674 	 30297 	 42840
1116674 	 30297 	 143398
1116674 	 30297 	 51778
1116674 	 30297 	 50569
1116674 	 30297 	 16216
1116674 	 30297 	 105136
1116675 	 155300 	 38384
1116675 	 155300 	 157396
1116675 	 155300 	 136166
1116675 	 155300 	 123984
1116675 	 155300 	 153311
1116675 	 155300 	 53786
1116675 	 155300 	 60312
1116679 	 126843 	 178648
1116680 	 154151 	 56
1116680 	 154151 	 3658
1116680 	 154151 	 38384
1116680 	 154151 	 14880
1116680 	 154151 	 69891
1116680 	 154151 	 133913
1116680 	 154151 	 121216
1116680 	 154151 	 132539
1116680 	 154151 	 124179
1116680 	 154151 	 42840
1116680 	 154151 	 26363
1116680 	 154151 	 31918
1116680 	 154151 	 105136
1116684 	 17597 	 7943
1116689 	 16132 	 38384
1116689 	 16132 	 383
1116690 	 145579 	 133913
1116690 	 145579 	 133913
1116690 	 145579 	 140536
1116691 	 136180 	 62785
1116691 	 136180 	 69891
1116691 	 136180 	 133913
1116691 	 136180 	 3658
1116691 	 136180 	 121074
1116692 	 143398 	 30297
1116692 	 143398 	 38384
1116692 	 143398 	 94622
1116692 	 143398 	 42840
1116692 	 143398 	 56
1116692 	 143398 	 121216
1116692 	 143398 	 115392
1116692 	 143398 	 81906
1116693 	 93238 	 155300
1116693 	 93238 	 110833
1116696 	 30037 	 8999
1116696 	 30037 	 110833
1116699 	 31918 	 42840
1116699 	 31918 	 133913
1116699 	 31918 	 69891
1116699 	 31918 	 154286
1116699 	 31918 	 124179
1116699 	 31918 	 56
1116699 	 31918 	 154065
1116699 	 31918 	 121216
1116699 	 31918 	 26363
1116699 	 31918 	 150348
1116699 	 31918 	 38384
1116699 	 31918 	 115392
1116699 	 31918 	 1996
1116699 	 31918 	 3658
1116699 	 31918 	 154151
1116699 	 31918 	 123984
1116699 	 31918 	 164601
1116699 	 31918 	 53786
1116699 	 31918 	 137040
1116699 	 31918 	 157396
1116699 	 31918 	 127639
1116699 	 31918 	 13798
1116699 	 31918 	 31332
1116699 	 31918 	 132539
1116704 	 133913 	 56
1116704 	 133913 	 38384
1116704 	 133913 	 69891
1116704 	 133913 	 157396
1116704 	 133913 	 136180
1116704 	 133913 	 3658
1116704 	 133913 	 124179
1116704 	 133913 	 141481
1116704 	 133913 	 26363
1116704 	 133913 	 31918
1116706 	 38384 	 154286
1116706 	 38384 	 115392
1116706 	 38384 	 157396
1116706 	 38384 	 13122
1116706 	 38384 	 81906
1116706 	 38384 	 14880
1116706 	 38384 	 16132
1116706 	 38384 	 26363
1116706 	 38384 	 155300
1116706 	 38384 	 56
1116706 	 38384 	 133913
1116706 	 38384 	 31918
1116706 	 38384 	 121216
1116706 	 38384 	 141495
1116706 	 38384 	 69891
1116706 	 38384 	 143398
1116706 	 38384 	 96406
1116706 	 38384 	 42840
1116706 	 38384 	 132539
1116706 	 38384 	 123984
1116713 	 62785 	 154286
1116713 	 62785 	 121216
1116713 	 62785 	 157396
1116713 	 62785 	 102387
1116713 	 62785 	 42840
1116713 	 62785 	 56
1116713 	 62785 	 38384
1116713 	 62785 	 136180
1116713 	 62785 	 96406
1116713 	 62785 	 90265
1116713 	 62785 	 115392
1116713 	 62785 	 123984
1116714 	 136708 	 10254
1116731 	 154286 	 31332
1116731 	 154286 	 26363
1116731 	 154286 	 31918
1116731 	 154286 	 11736
1116731 	 154286 	 121074
1116731 	 154286 	 58354
1116731 	 154286 	 121216
1116731 	 154286 	 69891
1116731 	 154286 	 56
1116731 	 154286 	 81906
1116731 	 154286 	 115392
1116731 	 154286 	 132539
1116731 	 154286 	 38384
1116731 	 154286 	 62785
1116733 	 29272 	 81906
1116734 	 26363 	 69891
1116734 	 26363 	 150348
1116734 	 26363 	 115392
1116734 	 26363 	 38384
1116734 	 26363 	 31918
1116734 	 26363 	 154286
1116734 	 26363 	 56
1116734 	 26363 	 133913
1116734 	 26363 	 154151
1116734 	 26363 	 121216
1116734 	 26363 	 42840
1116734 	 26363 	 81906
1116734 	 26363 	 154065
1116734 	 26363 	 112244
1116747 	 123984 	 133913
1116747 	 123984 	 38384
1116747 	 123984 	 56
1116747 	 123984 	 121216
1116747 	 123984 	 157396
1116747 	 123984 	 102387
1116747 	 123984 	 154286
1116747 	 123984 	 81906
1116747 	 123984 	 42840
1116747 	 123984 	 105136
1116747 	 123984 	 82436
1116747 	 123984 	 13798
1116747 	 123984 	 131010
1116747 	 123984 	 31918
1116747 	 123984 	 140536
1116747 	 123984 	 115392
1116747 	 123984 	 62785
1116764 	 3658 	 133913
1116764 	 3658 	 154151
1116764 	 3658 	 133091
1116764 	 3658 	 136180
1116764 	 3658 	 38384
1116764 	 3658 	 141495
1116764 	 3658 	 69891
1116764 	 3658 	 157396
1116764 	 3658 	 150348
1116764 	 3658 	 26363
1116764 	 3658 	 31918
1116764 	 3658 	 115392
1116764 	 3658 	 121552
1116765 	 164517 	 69891
1116765 	 164517 	 137040
1116779 	 154286 	 26363
1116779 	 154286 	 56
1116779 	 154286 	 38384
1116779 	 154286 	 121216
1116779 	 154286 	 11736
1116779 	 154286 	 31918
1116779 	 154286 	 115392
1116779 	 154286 	 81906
1116779 	 154286 	 150348
1116779 	 154286 	 96406
1116783 	 23528 	 10254
1116783 	 23528 	 14880
1116783 	 23528 	 105136
1116783 	 23528 	 8999
1116784 	 23528 	 53786
1116784 	 23528 	 31332
1116784 	 23528 	 13798
1116784 	 23528 	 81906
1116788 	 143091 	 134318
1116797 	 51778 	 30297
1116797 	 51778 	 155968
1116799 	 130346 	 51778
1116802 	 77743 	 50569
1116802 	 77743 	 84741
1116802 	 77743 	 8999
1116804 	 23528 	 8999
1116806 	 121552 	 91164
1116808 	 3452 	 123984
1116808 	 3452 	 121216
1116808 	 3452 	 121074
1116808 	 3452 	 115392
1116808 	 3452 	 62785
1116810 	 18611 	 69891
1116810 	 18611 	 56
1116810 	 18611 	 31918
1116810 	 18611 	 26363
1116810 	 18611 	 124179
1116810 	 18611 	 115392
1116810 	 18611 	 110833
1116810 	 18611 	 121074
1116812 	 141481 	 133913
1116812 	 141481 	 157396
1116817 	 23528 	 31332
1116817 	 23528 	 105136
1116825 	 31332 	 53786
1116825 	 31332 	 56
1116825 	 31332 	 38384
1116825 	 31332 	 157396
1116825 	 31332 	 121216
1116825 	 31332 	 11736
1116825 	 31332 	 154286
1116825 	 31332 	 124179
1116825 	 31332 	 64585
1116826 	 112213 	 56
1116826 	 112213 	 69891
1116826 	 112213 	 101992
1116826 	 112213 	 31918
1116827 	 155300 	 51778
1116827 	 155300 	 53786
1116827 	 155300 	 60312
1116827 	 155300 	 38384
1116827 	 155300 	 157396
1116827 	 155300 	 11736
1116827 	 155300 	 136166
1116827 	 155300 	 81906
1116827 	 155300 	 31332
1116827 	 155300 	 84741
1116827 	 155300 	 8999
1116827 	 155300 	 110833
1116827 	 155300 	 134232
1116833 	 18922 	 124179
1116833 	 18922 	 38384
1116833 	 18922 	 121216
1116833 	 18922 	 56
1116833 	 18922 	 81906
1116833 	 18922 	 127696
1116834 	 23528 	 26363
1116834 	 23528 	 53786
1116837 	 82436 	 115392
1116837 	 82436 	 145579
1116837 	 82436 	 90265
1116838 	 51778 	 155300
1116838 	 51778 	 58354
1116842 	 8999 	 31332
1116842 	 8999 	 11736
1116842 	 8999 	 78705
1116842 	 8999 	 6084
1116842 	 8999 	 110833
1116842 	 8999 	 155300
1116848 	 23528 	 81906
1116848 	 23528 	 30297
1116856 	 132539 	 157396
1116856 	 132539 	 121216
1116856 	 132539 	 38384
1116856 	 132539 	 154286
1116856 	 132539 	 56
1116856 	 132539 	 81906
1116856 	 132539 	 69891
1116856 	 132539 	 124179
1116856 	 132539 	 42840
1116856 	 132539 	 31918
1116856 	 132539 	 14880
1116856 	 132539 	 154151
1116856 	 132539 	 96406
1116858 	 155320 	 3658
1116863 	 143398 	 30297
1116863 	 143398 	 42840
1116863 	 143398 	 56
1116863 	 143398 	 105136
1116863 	 143398 	 121216
1116863 	 143398 	 81906
1116863 	 143398 	 38384
1116863 	 143398 	 115392
1116863 	 143398 	 16216
1116865 	 23528 	 26363
1116865 	 23528 	 14281
1116865 	 23528 	 13798
1116871 	 31332 	 8999
1116871 	 31332 	 31918
1116871 	 31332 	 11736
1116871 	 31332 	 121074
1116871 	 31332 	 38384
1116871 	 31332 	 58354
1116871 	 31332 	 157396
1116871 	 31332 	 19597
1116871 	 31332 	 56
1116871 	 31332 	 115392
1116871 	 31332 	 154286
1116871 	 31332 	 154151
1116871 	 31332 	 155300
1116871 	 31332 	 53786
1116876 	 138305 	 60312
1116876 	 138305 	 81906
1116876 	 138305 	 84741
1116876 	 138305 	 110833
1116876 	 138305 	 65428
1116876 	 138305 	 134232
1116879 	 23528 	 14281
1116879 	 23528 	 81906
1116880 	 3452 	 11911
1116880 	 3452 	 121216
1116880 	 3452 	 123984
1116884 	 11736 	 157396
1116884 	 11736 	 154286
1116884 	 11736 	 155300
1116884 	 11736 	 56
1116884 	 11736 	 42840
1116884 	 11736 	 136166
1116884 	 11736 	 38384
1116884 	 11736 	 31332
1116884 	 11736 	 121216
1116884 	 11736 	 8999
1116884 	 11736 	 124179
1116884 	 11736 	 110833
1116885 	 42840 	 38384
1116885 	 42840 	 11911
1116885 	 42840 	 121216
1116885 	 42840 	 26363
1116885 	 42840 	 31918
1116885 	 42840 	 13122
1116885 	 42840 	 105136
1116885 	 42840 	 81906
1116885 	 42840 	 30297
1116885 	 42840 	 154286
1116885 	 42840 	 143398
1116885 	 42840 	 18922
1116885 	 42840 	 124179
1116885 	 42840 	 127696
1116886 	 23528 	 13798
1116887 	 133913 	 124179
1116887 	 133913 	 26363
1116887 	 133913 	 145579
1116887 	 133913 	 157396
1116887 	 133913 	 38384
1116887 	 133913 	 69891
1116887 	 133913 	 31918
1116888 	 14073 	 91164
1116892 	 81906 	 154286
1116892 	 81906 	 56
1116892 	 81906 	 13798
1116892 	 81906 	 23528
1116892 	 81906 	 38384
1116892 	 81906 	 26363
1116892 	 81906 	 121216
1116892 	 81906 	 124179
1116892 	 81906 	 8999
1116892 	 81906 	 60312
1116892 	 81906 	 115392
1116892 	 81906 	 132539
1116892 	 81906 	 155300
1116894 	 155687 	 154286
1116894 	 155687 	 157396
1116894 	 155687 	 31332
1116898 	 116369 	 157396
1116899 	 38384 	 53786
1116899 	 38384 	 133913
1116899 	 38384 	 11911
1116899 	 38384 	 141495
1116899 	 38384 	 11736
1116899 	 38384 	 124179
1116899 	 38384 	 121216
1116899 	 38384 	 18611
1116899 	 38384 	 62785
1116899 	 38384 	 154286
1116899 	 38384 	 42840
1116899 	 38384 	 69891
1116899 	 38384 	 31918
1116899 	 38384 	 26363
1116899 	 38384 	 56
1116899 	 38384 	 121074
1116899 	 38384 	 123984
1116899 	 38384 	 115392
1116899 	 38384 	 115392
1116899 	 38384 	 143398
1116899 	 38384 	 81906
1116900 	 23528 	 13798
1116902 	 68559 	 26363
1116902 	 68559 	 26363
1116902 	 68559 	 69891
1116902 	 68559 	 154286
1116902 	 68559 	 154065
1116902 	 68559 	 7943
1116902 	 68559 	 121216
1116902 	 68559 	 96406
1116902 	 68559 	 81906
1116902 	 68559 	 38384
1116902 	 68559 	 31918
1116902 	 68559 	 51778
1116902 	 68559 	 115392
1116902 	 68559 	 123984
1116904 	 112213 	 18611
1116904 	 112213 	 69891
1116904 	 112213 	 60312
1116904 	 112213 	 31918
1116904 	 112213 	 56
1116907 	 157396 	 124179
1116907 	 157396 	 11736
1116907 	 157396 	 38384
1116907 	 157396 	 133913
1116907 	 157396 	 31918
1116907 	 157396 	 121074
1116907 	 157396 	 56
1116907 	 157396 	 141495
1116907 	 157396 	 132539
1116907 	 157396 	 62785
1116907 	 157396 	 121216
1116909 	 23528 	 11911
1116909 	 23528 	 14281
1116909 	 23528 	 81906
1116909 	 23528 	 13798
1116914 	 133913 	 141481
1116914 	 133913 	 157396
1116914 	 133913 	 69891
1116914 	 133913 	 141495
1116914 	 133913 	 38384
1116914 	 133913 	 154151
1116914 	 133913 	 26363
1116914 	 133913 	 3658
1116914 	 133913 	 136180
1116914 	 133913 	 101992
1116917 	 3658 	 69891
1116917 	 3658 	 31918
1116917 	 3658 	 157396
1116917 	 3658 	 136180
1116917 	 3658 	 133913
1116917 	 3658 	 141495
1116917 	 3658 	 115392
1116917 	 3658 	 150348
1116917 	 3658 	 38384
1116918 	 33463 	 30297
1116920 	 136404 	 127639
1116920 	 136404 	 139587
1116920 	 136404 	 8999
1116920 	 136404 	 31918
1116924 	 18611 	 14880
1116924 	 18611 	 124179
1116924 	 18611 	 26363
1116924 	 18611 	 69891
1116924 	 18611 	 31918
1116924 	 18611 	 56
1116925 	 144049 	 18922
1116925 	 144049 	 101992
1116929 	 105136 	 44254
1116929 	 105136 	 69891
1116929 	 105136 	 30297
1116933 	 26363 	 154286
1116933 	 26363 	 133913
1116933 	 26363 	 38384
1116933 	 26363 	 124179
1116933 	 26363 	 31918
1116933 	 26363 	 121216
1116933 	 26363 	 121074
1116933 	 26363 	 69891
1116933 	 26363 	 115392
1116933 	 26363 	 56
1116933 	 26363 	 154151
1116937 	 69891 	 105136
1116937 	 69891 	 154286
1116937 	 69891 	 56
1116937 	 69891 	 26363
1116937 	 69891 	 31918
1116937 	 69891 	 133913
1116937 	 69891 	 53786
1116937 	 69891 	 38384
1116937 	 69891 	 164601
1116937 	 69891 	 132539
1116937 	 69891 	 154151
1116937 	 69891 	 127639
1116938 	 150348 	 3658
1116938 	 150348 	 154286
1116938 	 150348 	 69891
1116938 	 150348 	 56
1116938 	 150348 	 26363
1116938 	 150348 	 31918
1116938 	 150348 	 53786
1116943 	 18611 	 31918
1116943 	 18611 	 101992
1116943 	 18611 	 26363
1116943 	 18611 	 124179
1116943 	 18611 	 115392
1116943 	 18611 	 69891
1116949 	 121552 	 141921
1116949 	 121552 	 73551
1116950 	 105136 	 56
1116951 	 155968 	 51778
1116951 	 155968 	 6736
1116959 	 105136 	 31918
1116959 	 105136 	 44254
1116959 	 105136 	 1996
1116959 	 105136 	 69891
1116960 	 176932 	 31918
1116960 	 176932 	 115392
1116960 	 176932 	 154151
1116964 	 105136 	 38384
1116964 	 105136 	 121216
1116964 	 105136 	 56
1116964 	 105136 	 93021
1116968 	 33463 	 8999
1116968 	 33463 	 155300
1116970 	 131010 	 154286
1116970 	 131010 	 124179
1116970 	 131010 	 38384
1116970 	 131010 	 115392
1116970 	 131010 	 121074
1116970 	 131010 	 121216
1116970 	 131010 	 157396
1116970 	 131010 	 56
1116970 	 131010 	 81906
1116970 	 131010 	 101992
1116970 	 131010 	 42840
1116970 	 131010 	 140536
1116993 	 154286 	 26363
1116993 	 154286 	 68559
1116993 	 154286 	 69891
1116993 	 154286 	 123984
1116993 	 154286 	 31918
1116993 	 154286 	 121216
1116993 	 154286 	 81906
1116993 	 154286 	 38384
1116993 	 154286 	 62785
1116993 	 154286 	 150348
1116993 	 154286 	 155687
1116993 	 154286 	 56
1117000 	 133996 	 154001
1117003 	 19597 	 8999
1117003 	 19597 	 60312
1117003 	 19597 	 31332
1117004 	 124179 	 157396
1117004 	 124179 	 26363
1117004 	 124179 	 133913
1117004 	 124179 	 154151
1117004 	 124179 	 121216
1117004 	 124179 	 11736
1117004 	 124179 	 18611
1117004 	 124179 	 42840
1117004 	 124179 	 38384
1117004 	 124179 	 14281
1117004 	 124179 	 81906
1117004 	 124179 	 18922
1117004 	 124179 	 131010
1117004 	 124179 	 56
1117004 	 124179 	 127696
1117004 	 124179 	 96406
1117004 	 124179 	 6084
1117004 	 124179 	 132539
1117005 	 14880 	 31918
1117011 	 77743 	 6084
1117011 	 77743 	 110833
1117011 	 77743 	 84741
1117013 	 121074 	 115392
1117013 	 121074 	 154286
1117013 	 121074 	 121216
1117013 	 121074 	 157396
1117013 	 121074 	 90265
1117024 	 141481 	 157396
1117024 	 141481 	 133913
1117026 	 14880 	 31918
1117026 	 14880 	 110833
1117026 	 14880 	 164601
