90001 	 おいなり 	 0 	 0 	 0 	 0 	 なし
90002 	 maa4933 	 0 	 0 	 0 	 0 	 なし
90003 	 kawatani 	 0 	 0 	 0 	 0 	 なし
90004 	 きゃし 	 0 	 0 	 0 	 0 	 なし
90005 	 jinbei 	 0 	 0 	 0 	 0 	 なし
90006 	 ユキチ 	 0 	 0 	 0 	 0 	 なし
90007 	 koto 	 0 	 0 	 0 	 0 	 なし
90008 	 tottiwatanabe 	 0 	 0 	 0 	 0 	 なし
90009 	 かなめ 	 0 	 0 	 0 	 0 	 なし
90010 	 やましん 	 0 	 0 	 0 	 0 	 なし
90011 	 べろろん 	 1 	 1 	 0 	 0 	 男性 - 大阪府 (1972年生まれ)
90012 	 pepper179 	 1 	 1 	 0 	 0 	 なし
90013 	 kazuki 	 0 	 0 	 0 	 0 	 なし
90014 	 mash 	 1 	 1 	 0 	 0 	 なし
90015 	 ぽんた 	 0 	 0 	 0 	 0 	 なし
90016 	 害長 	 2 	 2 	 0 	 0 	 なし
90017 	 かずや 	 0 	 0 	 0 	 0 	 なし
90018 	 しう 	 0 	 0 	 0 	 0 	 なし
90019 	 MI 	 21 	 21 	 0 	 1 	 女性 - 神奈川県
90020 	 marcus 	 0 	 0 	 0 	 0 	 なし
90021 	 ak 	 0 	 0 	 0 	 0 	 なし
90022 	 駒王丸 	 0 	 0 	 0 	 0 	 なし
90023 	 cup 	 0 	 0 	 0 	 0 	 なし
90024 	 仁 	 0 	 0 	 0 	 0 	 なし
90025 	 くろ 	 12 	 12 	 0 	 0 	 男性 - 東京都
90026 	 最高責任者 	 0 	 0 	 0 	 0 	 なし
90027 	 dunk_741 	 0 	 0 	 0 	 0 	 なし
90028 	 棚藤芽紺 	 0 	 0 	 0 	 0 	 なし
90029 	 やきぼし 	 12 	 8 	 3 	 1 	 男性 - 岩手県 (1961年生まれ)
90030 	 アカベリー 	 0 	 0 	 0 	 0 	 なし
90031 	 max 	 0 	 0 	 0 	 0 	 なし
90032 	 まあたん 	 0 	 0 	 0 	 0 	 女性 - 宮城県
90033 	 大阪支部長 	 0 	 0 	 0 	 0 	 なし
90034 	 帰ってきたマンタ俊 	 0 	 0 	 0 	 0 	 なし
90035 	 マスク・ザ・レッド 	 15 	 15 	 0 	 5 	 男性 - 東京都
90036 	 kan 	 0 	 0 	 1 	 0 	 なし
90037 	 ひじ3 	 0 	 0 	 0 	 0 	 なし
90038 	 まーくん 	 0 	 0 	 0 	 0 	 なし
90039 	 あまちゃ 	 0 	 0 	 0 	 0 	 なし
90040 	 らーまに 	 1 	 1 	 0 	 0 	 なし
90041 	 haruurara 	 0 	 0 	 0 	 0 	 なし
90042 	 二匹の子熊 	 0 	 0 	 0 	 0 	 なし
90043 	 altair 	 0 	 0 	 0 	 0 	 なし
90044 	 N-GIGA 	 0 	 0 	 0 	 0 	 なし
90045 	 イッチー☆ 	 0 	 0 	 0 	 0 	 なし
90046 	 hiro 	 0 	 0 	 0 	 0 	 なし
90047 	 par72 	 0 	 0 	 0 	 0 	 なし
90048 	 スヌきち 	 0 	 0 	 0 	 0 	 なし
90049 	 たけ吉 	 0 	 0 	 0 	 0 	 なし
90050 	 ヒゲモンク 	 1 	 1 	 0 	 0 	 なし
90051 	 功ちゃん 	 0 	 0 	 0 	 0 	 なし
90052 	 旬鮮漢 	 1 	 1 	 0 	 0 	 なし
90053 	 protein 	 0 	 0 	 0 	 0 	 なし
90054 	 WOLF 	 0 	 0 	 0 	 0 	 なし
90056 	 みなみな９ 	 0 	 0 	 0 	 0 	 なし
90057 	 ガナ 	 0 	 0 	 0 	 0 	 なし
90058 	 みゆっぺ 	 0 	 0 	 0 	 0 	 男性
90059 	 にのまえ 	 0 	 0 	 0 	 0 	 なし
90060 	 てつ 	 0 	 0 	 0 	 0 	 なし
90061 	 SINGOU 	 0 	 0 	 0 	 0 	 なし
90062 	 yu-bi 	 0 	 0 	 0 	 0 	 なし
90063 	 ATOM 	 0 	 0 	 0 	 0 	 なし
90064 	 かずぅ 	 0 	 0 	 0 	 0 	 なし
90065 	 blown1013 	 0 	 0 	 0 	 0 	 なし
90066 	 タル 	 0 	 0 	 0 	 0 	 なし
90067 	 masa 	 0 	 0 	 0 	 0 	 なし
90068 	 tito0330 	 0 	 0 	 0 	 0 	 なし
90069 	 swat 	 0 	 0 	 0 	 0 	 なし
90070 	 Bin 	 0 	 0 	 0 	 0 	 なし
90071 	 ノエル 	 0 	 0 	 0 	 0 	 なし
90072 	 c.tokiha 	 0 	 0 	 0 	 0 	 なし
90073 	 クリリン 	 0 	 0 	 0 	 0 	 なし
90074 	 けーすば 	 0 	 0 	 0 	 0 	 なし
90075 	 アキ 	 0 	 0 	 0 	 0 	 なし
90076 	 吉やる三 	 0 	 0 	 0 	 0 	 なし
90077 	 ぬかずけ 	 0 	 0 	 0 	 0 	 なし
90078 	 lilia 	 0 	 0 	 0 	 0 	 なし
90080 	 美麗化 	 0 	 0 	 0 	 0 	 なし
90082 	 バシ 	 1 	 1 	 0 	 0 	 なし
90083 	 まざはる 	 0 	 0 	 0 	 0 	 なし
90084 	 あしがる 	 0 	 0 	 0 	 0 	 なし
90085 	 しまっち 	 0 	 0 	 0 	 0 	 なし
90086 	 ホームバンクは大宮 	 0 	 0 	 0 	 0 	 なし
90089 	 くらうざー 	 0 	 0 	 0 	 0 	 なし
90090 	 ラーメンメン 	 0 	 0 	 0 	 0 	 なし
90091 	 豚とろ 	 0 	 0 	 0 	 0 	 なし
90092 	 チャーシュー 	 0 	 0 	 0 	 0 	 なし
90093 	 りっぺ 	 4 	 4 	 0 	 0 	 なし
90094 	 メリーショウ 	 0 	 0 	 0 	 0 	 なし
90095 	 sasa3 	 0 	 0 	 0 	 0 	 なし
90096 	 巨んｃ 	 12 	 12 	 0 	 1 	 男性 - 東京都 (1979年生まれ)
90097 	 ナカトモ 	 0 	 0 	 0 	 0 	 なし
90098 	 アズアズ 	 0 	 0 	 0 	 0 	 なし
90099 	 クーター 	 0 	 0 	 0 	 0 	 なし
90100 	 Dollar 	 0 	 0 	 0 	 0 	 なし
90101 	 グリフォン 	 0 	 0 	 0 	 0 	 なし
90102 	 e-i 	 0 	 0 	 0 	 0 	 なし
90103 	 ちーふ 	 0 	 0 	 0 	 0 	 なし
90104 	 あっつ 	 3 	 3 	 0 	 0 	 なし
90105 	 風樹 	 0 	 0 	 0 	 0 	 なし
90106 	 zoro 	 0 	 0 	 0 	 0 	 なし
90107 	 ramensuki 	 1 	 1 	 0 	 0 	 なし
90108 	 all_black 	 0 	 0 	 0 	 0 	 なし
90109 	 らーめん道福ちゃん 	 12 	 11 	 0 	 4 	 男性 - 千葉県
90110 	 バカラ 	 4 	 4 	 2 	 1 	 なし
90111 	 satoshi 	 0 	 0 	 0 	 0 	 なし
90112 	 scad 	 0 	 0 	 0 	 0 	 なし
90113 	 abab 	 2 	 2 	 0 	 1 	 なし
90114 	 みどり☆ 	 0 	 0 	 0 	 0 	 なし
90115 	 ラララ 	 0 	 0 	 0 	 0 	 なし
90116 	 まめぴよ 	 0 	 0 	 1 	 0 	 なし
90117 	 JUN 	 0 	 0 	 0 	 0 	 なし
90119 	 くり 	 0 	 0 	 0 	 0 	 なし
90120 	 yakket 	 1 	 1 	 0 	 0 	 なし
90121 	 猫ラブ 	 0 	 0 	 0 	 0 	 なし
90122 	 funky335 	 0 	 0 	 0 	 0 	 なし
90123 	 SINDEE 	 0 	 0 	 0 	 0 	 なし
90124 	 とも 	 0 	 0 	 0 	 0 	 なし
