130001 	 LaoGao 	 1 	 1 	 1 	 0 	 男性 (1961年生まれ)
130002 	 kbk 	 0 	 0 	 0 	 0 	 男性
130003 	 9492 	 0 	 0 	 0 	 0 	 男性
130004 	 Masato 	 0 	 0 	 0 	 0 	 男性
130005 	 ひい 	 33 	 27 	 0 	 13 	 男性
130006 	 麺屋我龍 	 0 	 0 	 0 	 0 	 男性
130007 	 吉 	 0 	 0 	 0 	 0 	 男性
130008 	 もっず 	 0 	 0 	 0 	 0 	 男性
130009 	 ヨシ 	 0 	 0 	 0 	 0 	 男性
130010 	 keiちゃん 	 0 	 0 	 0 	 0 	 男性
130011 	 スネーク 	 0 	 0 	 0 	 0 	 男性
130012 	 TKB 	 0 	 0 	 0 	 0 	 男性
130013 	 fudou 	 0 	 0 	 0 	 0 	 男性
130014 	 masa 	 6 	 6 	 0 	 1 	 男性
130015 	 りゅう 	 0 	 0 	 1 	 0 	 男性
130016 	 sweetSue 	 0 	 0 	 0 	 0 	 男性 - 東京都
130017 	 がっこまん 	 147 	 114 	 0 	 434 	 男性
130018 	 さんじ 	 1 	 1 	 0 	 0 	 男性
130019 	 てるち 	 0 	 0 	 2 	 0 	 男性
130020 	 さよ 	 0 	 0 	 0 	 0 	 男性
130021 	 なるヤン 	 0 	 0 	 0 	 0 	 男性
130022 	 uinc 	 0 	 0 	 0 	 0 	 男性
130023 	 tam29 	 0 	 0 	 1 	 0 	 男性
130024 	 さき 	 0 	 0 	 0 	 0 	 男性
130025 	 宙太 	 0 	 0 	 0 	 0 	 男性
130026 	 拓ちゃん 	 0 	 0 	 0 	 0 	 男性
130027 	 mac 	 0 	 0 	 0 	 0 	 男性
130028 	 からたち 	 0 	 0 	 0 	 0 	 男性
130029 	 ピッコロ 	 0 	 0 	 0 	 0 	 男性
130030 	 Poteto8000 	 1 	 1 	 1 	 0 	 男性
130031 	 まつばらボーイ 	 2 	 1 	 0 	 0 	 男性 - 埼玉県 (1992年生まれ)
130032 	 うしじま君 	 3 	 2 	 0 	 0 	 男性 - 群馬県
130033 	 すー 	 0 	 0 	 0 	 0 	 男性
130034 	 こじりん 	 0 	 0 	 0 	 0 	 男性
130035 	 マサト 	 1 	 1 	 0 	 0 	 男性
130036 	 Mazda 	 0 	 0 	 0 	 0 	 男性
130037 	 しましまきゃ 	 0 	 0 	 0 	 0 	 男性
130038 	 タケ 	 0 	 0 	 0 	 0 	 男性
130039 	 パスクチ 	 1 	 1 	 0 	 0 	 男性
130040 	 ホタテの貝柱 	 0 	 0 	 0 	 0 	 男性
130041 	 荒鷲乱 	 0 	 0 	 1 	 0 	 男性
130042 	 宅配人 	 0 	 0 	 0 	 0 	 男性
130043 	 文雄 	 0 	 0 	 0 	 0 	 男性
130044 	 ごま ＊ 	 0 	 0 	 0 	 0 	 男性
130045 	 きゃさりん 	 0 	 0 	 0 	 0 	 男性
130046 	 いえやす 	 0 	 0 	 0 	 0 	 男性
130047 	 ぬぅ$ 	 0 	 0 	 0 	 0 	 男性
130048 	 しゅん 	 0 	 0 	 0 	 0 	 男性
130049 	 hirokun2991 	 0 	 0 	 0 	 0 	 男性
130050 	 jinx 	 0 	 0 	 0 	 0 	 男性
130051 	 おやさいやさん 	 0 	 0 	 0 	 0 	 男性
130052 	 あつさん 	 0 	 0 	 0 	 0 	 男性
130053 	 kazu 	 1 	 1 	 0 	 0 	 男性
130054 	 ショベルドーザー 	 0 	 0 	 0 	 0 	 男性
130055 	 くっすぃ 	 0 	 0 	 0 	 0 	 男性
130056 	 のんのんのん 	 0 	 0 	 0 	 0 	 男性
130057 	 もぐ(･ω･) 	 10 	 7 	 0 	 7 	 男性
130058 	 まさまさ 	 0 	 0 	 0 	 0 	 男性
130059 	 らーめんファン102 	 1 	 1 	 0 	 0 	 男性
130060 	 写楽 	 2 	 2 	 0 	 0 	 男性
130061 	 ぺんこ 	 0 	 0 	 0 	 0 	 男性
130062 	 ゆうき 	 0 	 0 	 0 	 0 	 男性
130063 	 130064 	 たなけん 	 0 	 0 	 0 	 0 	 男性
130065 	 Nazi 	 0 	 0 	 0 	 0 	 男性
130066 	 なんだろな～～！？ 	 0 	 0 	 0 	 0 	 男性
130067 	 koba 	 0 	 0 	 0 	 0 	 男性
130068 	 ramen-oh! 	 0 	 0 	 0 	 0 	 男性
130069 	 Mr.コール麺 	 0 	 0 	 0 	 0 	 男性
130070 	 imozi 	 0 	 0 	 0 	 0 	 男性
130071 	 bon 	 0 	 0 	 0 	 0 	 男性
130072 	 ナスマ 	 0 	 0 	 1 	 0 	 男性
130073 	 ハバネロ大福 	 0 	 0 	 0 	 0 	 男性 - 鹿児島県
130074 	 のん 	 0 	 0 	 0 	 0 	 男性
130075 	 gorillaman 	 0 	 0 	 0 	 0 	 男性
130076 	 @RS 	 0 	 0 	 0 	 0 	 男性
130077 	 かりうざー 	 0 	 0 	 0 	 0 	 男性
130078 	 めーさん 	 0 	 0 	 4 	 0 	 男性
130079 	 鳶 	 0 	 0 	 1 	 0 	 男性
130080 	 おとぼけ 	 30 	 25 	 0 	 5 	 男性
130081 	 なりけん 	 0 	 0 	 0 	 0 	 男性
130082 	 たけ 	 0 	 0 	 0 	 0 	 男性
130083 	 ハイカカオ 	 1 	 1 	 0 	 0 	 男性
130084 	 ふじい 	 0 	 0 	 0 	 0 	 男性
130085 	 レプリカ 	 0 	 0 	 0 	 0 	 男性
130086 	 falcon 	 2 	 2 	 0 	 0 	 男性
130087 	 130088 	 ちゃんりょう 	 0 	 0 	 0 	 0 	 男性
130089 	 青春スカイ 	 0 	 0 	 0 	 0 	 男性 - 神奈川県
130090 	 おざわ 	 0 	 0 	 0 	 0 	 男性
130091 	 ソウルおやじ 	 0 	 0 	 0 	 0 	 男性
130092 	 をんか 	 0 	 0 	 0 	 0 	 男性
130093 	 たなかかな 	 0 	 0 	 0 	 0 	 男性
130094 	 fantasista 	 0 	 0 	 0 	 0 	 男性
130095 	 おた 	 0 	 0 	 0 	 0 	 男性
130096 	 noro3 	 0 	 0 	 0 	 0 	 男性
130097 	 goldT 	 0 	 0 	 0 	 0 	 男性 - 大阪府 (1963年生まれ)
130098 	 ぽちゃりく 	 3 	 3 	 0 	 2 	 男性
130099 	 Mr.タイガース 	 0 	 0 	 0 	 0 	 男性
130101 	 ゲンタ 	 9 	 8 	 0 	 1 	 男性
130102 	 食人 	 2 	 2 	 0 	 0 	 男性
130103 	 まうち 	 0 	 0 	 0 	 0 	 男性
130104 	 じゅん 	 2 	 2 	 0 	 0 	 男性
130105 	 シナモン 	 0 	 0 	 0 	 0 	 女性 - 群馬県 (1984年生まれ)
130106 	 ひでちゃん 	 0 	 0 	 0 	 0 	 男性
130107 	 斑鳩 	 0 	 0 	 0 	 0 	 男性
130108 	 ヒロっぺ 	 0 	 0 	 0 	 0 	 男性
130109 	 ゆきやん 	 0 	 0 	 0 	 0 	 男性
130110 	 チャンケン 	 0 	 0 	 0 	 0 	 男性
130111 	 コウキ 	 0 	 0 	 0 	 0 	 男性
130112 	 ぽこ 	 0 	 0 	 0 	 0 	 男性
130113 	 0706 	 0 	 0 	 0 	 0 	 埼玉県
130114 	 だんだん 	 0 	 0 	 0 	 0 	 男性
130115 	 ただのラーメン好き 	 1 	 1 	 0 	 1 	 なし
130116 	 いっち 	 0 	 0 	 0 	 0 	 男性
130118 	 たつ 	 198 	 31 	 2 	 98 	 男性
130119 	 tak 	 0 	 0 	 0 	 0 	 男性
130120 	 しまっち 	 0 	 0 	 0 	 0 	 男性
130121 	 まりお 	 1 	 1 	 0 	 0 	 男性
130122 	 カムカムぼんぼん 	 1 	 1 	 0 	 0 	 男性
130123 	 ニック 	 0 	 0 	 0 	 0 	 男性
130124 	 らーめん鬼好き男 	 0 	 0 	 0 	 0 	 男性
130125 	 スミロドナッド 	 0 	 0 	 0 	 0 	 男性
130126 	 certate2000 	 1 	 1 	 0 	 0 	 男性
130127 	 トムツー 	 0 	 0 	 0 	 0 	 男性
130128 	 Mochas 	 0 	 0 	 0 	 0 	 男性
130129 	 有識者Xの渾身 	 1 	 1 	 0 	 0 	 男性
130130 	 sein 	 0 	 0 	 0 	 0 	 男性
130131 	 兵藤一馬 	 0 	 0 	 0 	 0 	 男性
130132 	 ほいとりー 	 1 	 1 	 0 	 1 	 男性
130134 	 シエスタ 	 2 	 2 	 0 	 0 	 男性
130135 	 AKI 	 0 	 0 	 0 	 0 	 男性
130136 	 あきら 	 0 	 0 	 0 	 0 	 男性
130137 	 ブレジョ 	 0 	 0 	 0 	 0 	 男性
130138 	 hide_hir 	 0 	 0 	 0 	 0 	 男性
130139 	 愛好家 	 0 	 0 	 0 	 0 	 男性
130140 	 チャバ 	 0 	 0 	 0 	 0 	 男性
130141 	 Mako 	 0 	 0 	 1 	 0 	 男性
130142 	 keiichi521 	 0 	 0 	 0 	 0 	 男性
130143 	 NEKOX 	 0 	 0 	 0 	 0 	 男性
130144 	 FTH 	 0 	 0 	 0 	 0 	 男性
130145 	 くーーーっ 	 1 	 1 	 1 	 0 	 男性
130146 	 まさよし 	 0 	 0 	 0 	 0 	 男性
130147 	 ろんたい 	 1 	 1 	 3 	 0 	 男性
130148 	 ささら 	 0 	 0 	 0 	 0 	 男性
130149 	 パンクー 	 0 	 0 	 0 	 0 	 男性
130150 	 くりお 	 1 	 1 	 0 	 0 	 男性
130151 	 KT 	 3 	 3 	 115 	 0 	 男性
130152 	 tabemaruco123 	 0 	 0 	 0 	 0 	 男性
130153 	 Jin 	 0 	 0 	 0 	 0 	 男性
130154 	 しん 	 0 	 0 	 0 	 0 	 男性
130155 	 ばく 	 2 	 2 	 0 	 0 	 男性
130156 	 んｍ 	 0 	 0 	 3 	 0 	 男性
130157 	 ivec 	 0 	 0 	 4 	 0 	 男性 - 神奈川県 (1972年生まれ)
130158 	 いわくん 	 0 	 0 	 0 	 0 	 男性
130159 	 タケ 	 0 	 0 	 0 	 0 	 男性
130160 	 りかこ 	 2 	 2 	 0 	 1 	 男性
130161 	 なおき王 	 0 	 0 	 0 	 0 	 男性
130162 	 まっちゃん 	 1 	 1 	 0 	 0 	 男性
130163 	 odaji1025 	 0 	 0 	 0 	 0 	 男性
130164 	 龍一郎 	 1 	 1 	 0 	 0 	 男性
130165 	 pai 	 0 	 0 	 0 	 0 	 男性
130166 	 pa 	 1 	 1 	 0 	 0 	 男性
130167 	 たっけん 	 0 	 0 	 2 	 0 	 男性
130168 	 rtach1 	 0 	 0 	 0 	 0 	 男性
130169 	 ふぁっ休さん 	 6 	 6 	 0 	 2 	 男性
130170 	 まさき 	 0 	 0 	 0 	 0 	 男性
130171 	 こー 	 0 	 0 	 0 	 0 	 男性
130172 	 ゆぅきち 	 0 	 0 	 0 	 0 	 女性 - 東京都 (1985年生まれ)
130173 	 GT-4 	 0 	 0 	 0 	 0 	 男性 - 栃木県
130175 	 つち 	 0 	 0 	 0 	 0 	 男性
130176 	 ここ 	 0 	 0 	 0 	 0 	 男性
130177 	 次郎 	 0 	 0 	 0 	 0 	 男性
