120001 	 まっちゃん 	 0 	 0 	 0 	 0 	 男性
120002 	 ミグ？ちゃん 	 0 	 0 	 0 	 0 	 男性
120003 	 キレンジャー 	 0 	 0 	 0 	 0 	 男性
120004 	 takashi 	 0 	 0 	 0 	 0 	 男性
120005 	 よっすうぃー 	 0 	 0 	 0 	 0 	 男性
120006 	 いちごとうふ 	 0 	 0 	 0 	 0 	 男性
120007 	 メリケン野郎 	 0 	 0 	 0 	 0 	 男性
120008 	 卍 	 0 	 0 	 0 	 0 	 男性
120009 	 808匠 	 0 	 0 	 0 	 0 	 男性
120010 	 TN 	 0 	 0 	 0 	 0 	 男性
120011 	 とし 	 0 	 0 	 0 	 0 	 男性
120012 	 ヴェル 	 0 	 0 	 0 	 0 	 男性
120013 	 タモリを崇拝する男 	 0 	 0 	 0 	 0 	 男性
120014 	 yagi 	 0 	 0 	 0 	 0 	 男性
120015 	 denchuu101 	 0 	 0 	 0 	 0 	 男性
120016 	 へっぽこ13号 	 0 	 0 	 0 	 0 	 男性
120017 	 yabisho1226 	 5 	 5 	 0 	 0 	 男性
120018 	 ikechan 	 0 	 0 	 1 	 0 	 男性
120019 	 しま 	 2 	 2 	 0 	 0 	 男性
120020 	 とみちゃんマン 	 0 	 0 	 0 	 0 	 男性
120021 	 栗ご飯 	 0 	 0 	 0 	 0 	 男性
120022 	 ゴン太 	 0 	 0 	 0 	 0 	 男性
120023 	 ガーノー 	 4 	 3 	 0 	 0 	 男性
120024 	 reona 	 1 	 1 	 0 	 0 	 男性
120025 	 ミズティー 	 0 	 0 	 0 	 0 	 男性
120026 	 ちんたんくん 	 0 	 0 	 1 	 0 	 男性
120027 	 mnoi 	 0 	 0 	 0 	 0 	 男性
120028 	 トシ 	 0 	 0 	 0 	 0 	 男性
120029 	 籠球 	 0 	 0 	 0 	 0 	 男性
120030 	 ひで 	 0 	 0 	 0 	 0 	 男性
120031 	 たけちん 	 1 	 1 	 1 	 0 	 男性
120032 	 らー命 	 0 	 0 	 0 	 0 	 男性
120033 	 律！ 	 0 	 0 	 0 	 0 	 男性
120034 	 サイレント 	 0 	 0 	 0 	 0 	 男性
120035 	 つおし 	 6 	 5 	 3 	 0 	 男性 - 栃木県 (1983年生まれ)
120036 	 KBB-NO15 	 1 	 1 	 0 	 0 	 男性
120037 	 TOM 	 0 	 0 	 0 	 0 	 男性
120038 	 から 	 0 	 0 	 0 	 0 	 男性
120039 	 りんご 	 0 	 0 	 1 	 0 	 男性
120040 	 かびばら 	 0 	 0 	 0 	 0 	 男性
120041 	 おるがにこ 	 0 	 0 	 5 	 0 	 男性
120042 	 福山 	 0 	 0 	 2 	 0 	 男性
120043 	 みやじ 	 1 	 1 	 0 	 0 	 男性
120044 	 一郎 	 0 	 0 	 0 	 0 	 男性
120045 	 dr 	 0 	 0 	 0 	 0 	 男性
120046 	 smile 	 0 	 0 	 0 	 0 	 男性
120047 	 てぃんちゃん 	 0 	 0 	 0 	 0 	 男性
120048 	 ハワイアンパパ 	 0 	 0 	 0 	 0 	 男性 - 神奈川県
120049 	 jinet01 	 0 	 0 	 1 	 0 	 男性 - 長崎県 (1973年生まれ)
120050 	 ふりーざ 	 0 	 0 	 5 	 0 	 男性
120051 	 椿 銀鈴 	 0 	 0 	 0 	 0 	 男性
120052 	 しゅうくん 	 0 	 0 	 0 	 0 	 男性
120053 	 ケニー 	 0 	 0 	 0 	 0 	 男性
120054 	 space_star 	 0 	 0 	 0 	 0 	 男性
120055 	 さすらいのバイク野郎 	 10 	 9 	 1 	 0 	 男性
120056 	 もん 	 3 	 3 	 0 	 0 	 男性 (1976年生まれ)
120057 	 KOU 	 0 	 0 	 2 	 0 	 男性
120058 	 ノブ 	 0 	 0 	 0 	 0 	 男性
120059 	 kubo 	 0 	 0 	 0 	 0 	 男性
120060 	 ユウト 	 0 	 0 	 0 	 0 	 男性
120061 	 赤い悪魔 	 0 	 0 	 0 	 0 	 男性
120062 	 つるりん♪ 	 0 	 0 	 0 	 0 	 男性
120063 	 kiyozo 	 0 	 0 	 0 	 0 	 男性
120064 	 和紙賢伯 	 0 	 0 	 1 	 0 	 男性
120065 	 ななろく 	 43 	 41 	 0 	 4 	 男性
120066 	 beano1120 	 0 	 0 	 2 	 0 	 男性
120067 	 まひろ 	 0 	 0 	 0 	 0 	 男性
120068 	 タマシリオン 	 3 	 3 	 0 	 0 	 男性
120069 	 金髪 	 0 	 0 	 0 	 0 	 男性
120070 	 あやか 	 2 	 2 	 0 	 0 	 女性 - 埼玉県 (1991年生まれ)
120071 	 黒乃紫 	 0 	 0 	 0 	 0 	 男性 - 福岡県 (1983年生まれ)
120072 	 ぎろ 	 0 	 0 	 0 	 0 	 男性
120073 	 アッキー 	 1 	 1 	 0 	 0 	 男性
120074 	 きょうたろう 	 0 	 0 	 0 	 0 	 男性
120075 	 麺は愛撫するようにすするんだよ 	 0 	 0 	 3 	 0 	 男性
120076 	 oochan0088 	 0 	 0 	 0 	 0 	 男性
120077 	 totto 	 5 	 5 	 1 	 0 	 男性
120078 	 ラーメン八十吉 	 0 	 0 	 0 	 0 	 男性
120079 	 ユケムリ 	 2 	 2 	 0 	 0 	 男性
120080 	 mod 	 0 	 0 	 0 	 0 	 男性
120081 	 kimutoshi 	 2 	 2 	 0 	 0 	 男性
120082 	 フクロウ 	 0 	 0 	 0 	 0 	 男性
120083 	 如月26 	 0 	 0 	 0 	 0 	 男性
120084 	 リチャードソンジリス 	 0 	 0 	 11 	 0 	 女性 - 茨城県
120085 	 もち 	 0 	 0 	 0 	 0 	 男性
120086 	 サトー 	 0 	 0 	 0 	 0 	 男性
120087 	 のぶやん 	 0 	 0 	 0 	 0 	 男性
120088 	 seri 	 0 	 0 	 0 	 0 	 男性
120089 	 アッちょ 	 0 	 0 	 0 	 0 	 男性
120090 	 ぽんた 	 49 	 26 	 1 	 4 	 男性 - 埼玉県 (1979年生まれ)
120091 	 まぼー 	 0 	 0 	 0 	 0 	 男性
120092 	 ちゃんなか0927 	 0 	 0 	 3 	 0 	 男性
120093 	 kei 	 0 	 0 	 0 	 0 	 男性
120094 	 Bara 	 1 	 1 	 0 	 0 	 男性
120095 	 ゆきっぽ 	 0 	 0 	 0 	 0 	 女性
120096 	 ぽんた 	 1 	 1 	 0 	 0 	 男性
120097 	 JINRO 	 2 	 2 	 0 	 0 	 男性 - 埼玉県 (1983年生まれ)
120098 	 taka1975 	 0 	 0 	 0 	 0 	 男性
120099 	 ショコラ 	 0 	 0 	 0 	 0 	 男性
120100 	 新鮮美感 	 2 	 2 	 0 	 1 	 男性 - 福島県 (1952年生まれ)
120101 	 まちる 	 0 	 0 	 0 	 0 	 男性
120102 	 だい 	 0 	 0 	 0 	 0 	 男性
120103 	 ottoke 	 3 	 2 	 0 	 0 	 男性
120104 	 馬沙斗 	 0 	 0 	 0 	 0 	 男性
120105 	 千慧 	 4 	 2 	 1 	 0 	 男性
120106 	 ゆー坊 	 0 	 0 	 0 	 0 	 男性
120107 	 毎日いずれか麺食 	 0 	 0 	 0 	 0 	 男性
120108 	 シマヒロ 	 1 	 1 	 0 	 2 	 男性
120109 	 feat 	 0 	 0 	 0 	 0 	 男性
120110 	 DON 	 0 	 0 	 1 	 0 	 男性
120111 	 kawa23 	 0 	 0 	 0 	 0 	 男性
120112 	 mayuge21 	 0 	 0 	 0 	 0 	 男性
120113 	 まつた 	 0 	 0 	 0 	 0 	 男性
120114 	 くまジロー 	 2 	 1 	 0 	 0 	 なし
120115 	 Wok 	 0 	 0 	 0 	 0 	 男性
120116 	 のり 	 2 	 2 	 0 	 0 	 男性
120117 	 ギブｇ4 	 0 	 0 	 0 	 0 	 男性 - 大阪府
120118 	 あーと、ふーぱぱ 	 0 	 0 	 0 	 0 	 男性
120119 	 きんとと 	 0 	 0 	 0 	 0 	 男性
120120 	 たこやき 	 1 	 1 	 0 	 0 	 男性
120121 	 やーが 	 0 	 0 	 0 	 0 	 男性
120122 	 ラムソン 	 0 	 0 	 0 	 0 	 男性
120123 	 ひろちょん 	 0 	 0 	 0 	 0 	 男性
120124 	 王道は蕎麦 	 1 	 1 	 0 	 0 	 男性 - 栃木県
120125 	 こめ＊まゆゆ 	 0 	 0 	 0 	 0 	 男性
120126 	 675 	 0 	 0 	 0 	 0 	 なし
120127 	 ピン 	 1 	 1 	 0 	 0 	 男性
120128 	 shadow0220 	 0 	 0 	 0 	 0 	 男性
120129 	 さきえる 	 0 	 0 	 0 	 0 	 男性
120130 	 b_style 	 0 	 0 	 0 	 0 	 男性
120131 	 ｸｯｼｰ 	 156 	 57 	 3 	 66 	 男性 - 東京都
