60001 	 yana 	 0 	 0 	 0 	 0 	 なし
60002 	 ぴよ山ぴよ彦 	 0 	 0 	 0 	 0 	 東京都 (1974年生まれ)
60003 	 maru 	 3 	 3 	 0 	 0 	 なし
60004 	 junkichi 	 2 	 2 	 0 	 0 	 なし
60005 	 なおのん 	 0 	 0 	 0 	 0 	 なし
60006 	 08mssh 	 0 	 0 	 0 	 0 	 なし
60007 	 まさまさまさまさ 	 0 	 0 	 0 	 0 	 なし
60008 	 とも 	 0 	 0 	 0 	 0 	 なし
60009 	 trinidad1981 	 0 	 0 	 0 	 0 	 なし
60010 	 なぼな 	 0 	 0 	 0 	 0 	 なし
60011 	 tetsu 	 0 	 0 	 1 	 0 	 なし
60012 	 fineflash 	 0 	 0 	 0 	 0 	 なし
60013 	 無点老師 	 0 	 0 	 0 	 0 	 なし
60014 	 minagenn 	 0 	 0 	 0 	 0 	 なし
60015 	 カズピン＠ 	 18 	 16 	 0 	 2 	 男性 - 埼玉県
60016 	 sen 	 0 	 0 	 0 	 0 	 なし
60018 	 gin 	 2 	 2 	 0 	 0 	 男性
60019 	 tamago1974 	 0 	 0 	 0 	 0 	 なし
60020 	 シェラ 	 0 	 0 	 0 	 0 	 なし
60021 	 Grievous 	 0 	 0 	 0 	 0 	 なし
60022 	 muneji 	 0 	 0 	 0 	 0 	 なし
60024 	 zero 	 3 	 2 	 0 	 0 	 なし
60025 	 river 	 1 	 1 	 0 	 1 	 なし
60026 	 ajitama_inochi 	 0 	 0 	 0 	 0 	 なし
60027 	 ふじふじ 	 0 	 0 	 0 	 0 	 なし
60029 	 コンテッサ 	 0 	 0 	 0 	 0 	 なし
60030 	 skobi 	 0 	 0 	 0 	 0 	 なし
60031 	 とし 	 30 	 24 	 1 	 5 	 なし
60032 	 tac 	 0 	 0 	 0 	 0 	 なし
60033 	 tekkun 	 0 	 0 	 0 	 0 	 なし
60034 	 えふつう 	 0 	 0 	 0 	 0 	 なし
60035 	 まつき 	 0 	 0 	 0 	 0 	 なし
60036 	 時雨 	 0 	 0 	 0 	 0 	 なし
60037 	 smitsu0621 	 0 	 0 	 0 	 0 	 なし
60038 	 ramengirl 	 0 	 0 	 0 	 0 	 なし
60040 	 mokam 	 0 	 0 	 0 	 0 	 なし
60041 	 Dee 	 1 	 1 	 0 	 1 	 なし
60042 	 秋麿53 	 0 	 0 	 0 	 0 	 男性 - 愛知県
60043 	 ナトゥー 	 0 	 0 	 0 	 0 	 なし
60044 	 ワンダー 	 1 	 1 	 0 	 0 	 なし
60045 	 ゆう 	 0 	 0 	 0 	 0 	 なし
60046 	 えつ 	 0 	 0 	 0 	 0 	 なし
60047 	 KENZOU4171 	 0 	 0 	 0 	 0 	 東京都
60048 	 れーくん 	 0 	 0 	 0 	 0 	 なし
60049 	 YouSun 	 0 	 0 	 0 	 0 	 なし
60050 	 罵茶羅 	 1 	 1 	 0 	 0 	 なし
60051 	 Midy 	 0 	 0 	 0 	 0 	 なし
60052 	 masa 	 0 	 0 	 0 	 0 	 なし
60053 	 大五郎さん 	 1 	 1 	 0 	 0 	 なし
60054 	 もぐら 	 0 	 0 	 0 	 0 	 なし
60055 	 carly 	 0 	 0 	 0 	 0 	 なし
60056 	 趙雲志龍 	 15 	 14 	 0 	 1 	 男性 - 埼玉県 (1972年生まれ)
60057 	 taka 	 0 	 0 	 0 	 0 	 なし
60058 	 Taku 	 1 	 1 	 0 	 0 	 男性 - 埼玉県
60059 	 きはん 	 0 	 0 	 0 	 0 	 なし
60060 	 こぶ 	 0 	 0 	 0 	 0 	 なし
60061 	 魚雷太郎 	 0 	 0 	 0 	 0 	 なし
60062 	 nibo 	 0 	 0 	 0 	 0 	 なし
60063 	 era 	 0 	 0 	 0 	 0 	 なし
60064 	 take 	 1 	 1 	 0 	 1 	 なし
60065 	 Mighty_Wing 	 0 	 0 	 0 	 0 	 なし
60066 	 みき 	 0 	 0 	 0 	 0 	 なし
60067 	 あきょぴん 	 0 	 0 	 0 	 0 	 なし
60068 	 へろへろ 	 0 	 0 	 0 	 0 	 なし
60069 	 東 	 0 	 0 	 0 	 0 	 なし
60070 	 ユッキー 	 0 	 0 	 0 	 0 	 なし
60071 	 裸王 	 0 	 0 	 0 	 0 	 なし
60072 	 yapp5 	 0 	 0 	 0 	 0 	 なし
60073 	 珍 	 3 	 2 	 3 	 0 	 なし
60074 	 さい子 	 2 	 2 	 0 	 0 	 なし
60075 	 RX-78-T 	 2 	 2 	 0 	 2 	 なし
60076 	 どーも 	 0 	 0 	 0 	 0 	 なし
60077 	 こけもも 	 0 	 0 	 0 	 0 	 なし
60078 	 ボケゾウ 	 1 	 1 	 0 	 0 	 なし
